SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
526717,GOPALA POLY.,B ,Q,1.74,1.89,1.70,1.88,1.88,1.94,18,4488,8059.00,
531419,GOPLEE INFOT,T ,Q,7.80,8.00,7.80,8.00,8.00,8.20,6,5001,39008.00,
531111,GOTHI PLASCO,Z ,Q,4.43,4.43,4.43,4.43,4.43,4.22,2,800,3544.00,
509148,GOVIND RUBB.,B ,Q,9.00,10.98,9.00,10.75,10.98,9.15,118,52182,540270.00,
530709,GOWRA LEASNG,T ,Q,19.60,21.00,19.60,21.00,21.00,20.60,2,201,3941.00,
533248,GPPL        ,B ,Q,57.40,58.95,56.75,58.40,58.50,56.60,181,9248,537159.00,
533761,GPT INFRA   ,B ,Q,116.50,119.95,111.05,113.75,113.75,119.70,14,252,29037.00,
532909,GRABAL ALOK ,B ,Q,17.00,18.00,17.00,18.00,18.00,17.40,30,13776,241132.00,
532482,GRANULES (I),B ,Q,61.30,62.50,61.00,61.50,61.60,61.95,22,1885,116045.00,
509488,GRAPHITE IN.,B ,Q,78.40,79.85,78.00,78.35,78.35,78.50,236,8142,640554.00,
500300,GRASIM IND. ,A ,Q,2449.25,2460.75,2414.10,2455.55,2455.55,2440.40,1018,8058,19674845.00,
600300,GRASIMSL    ,A ,Q,2520.00,2534.00,2520.00,2534.00,2534.00,2526.60,8,3200,8097300.00,
505710,GRAUER& WEIL,B ,Q,5.50,5.65,5.30,5.58,5.50,5.45,33,14150,78262.00,
509546,GRAVISS HOSP,B ,Q,23.20,23.20,23.20,23.20,23.20,24.40,3,5616,130291.00,
533282,GRAVITA     ,B ,Q,398.55,439.90,397.50,435.25,435.25,397.85,8408,322262,137776649.00,
532015,GRAVITY (I) ,B ,Q,3.39,3.53,3.39,3.52,3.53,3.39,5,2750,9689.00,
500620,GREAT EASTE ,B ,Q,213.95,217.85,211.05,216.55,216.15,209.25,513,11083,2380562.00,
532786,GREAT OFFSH ,B ,Q,81.05,83.95,81.00,83.00,83.00,80.10,1035,55049,4569829.00,
501455,GREAVES COTT,B ,Q,79.00,80.95,79.00,80.50,80.15,78.95,71,21878,1759330.00,
526797,GREENPLY IND,B ,Q,151.20,164.95,151.20,164.80,164.60,151.00,65,258,40969.00,
533263,GREENPOWER  ,B ,Q,11.80,11.80,10.45,10.94,11.05,10.46,883,200040,2174830.00,
508918,GREYCELLS   ,B ,Q,20.95,20.95,19.05,20.35,20.90,20.00,9,272,5198.00,
506076,GRIND NORTON,B ,Q,213.60,226.70,213.55,224.50,224.50,221.80,229,6486,1436244.00,
531449,GRM OVERSEAS,T ,Q,30.35,30.35,29.00,29.00,29.00,28.95,3,300,8970.00,
511288,GRUH FINANCE,B ,Q,556.90,566.10,552.00,563.40,564.10,540.00,231,2441,1368521.00,
530605,GSL NOVA    ,B ,Q,2.16,2.34,2.16,2.21,2.30,2.28,11,1284,2843.00,
532951,GSS INFOTECH,B ,Q,36.50,38.20,36.50,38.20,38.20,36.40,74,109334,4174668.00,
532139,G-TECH INFO.,T ,Q,0.57,0.57,0.53,0.53,0.55,0.55,12,19130,10539.00,
532775,GTL INFRAST ,B ,Q,11.00,11.00,9.27,9.59,9.59,9.23,1508,536707,5198407.00,
500160,GTL LTD.    ,B ,Q,37.40,39.50,36.90,38.40,38.40,36.80,6149,926956,35561998.00,
500170,GTN INDUS   ,B ,Q,11.60,12.50,11.60,12.39,12.39,11.90,9,430,5317.00,
532744,GTN TEXTILE ,B ,Q,10.50,10.50,9.90,10.50,10.50,10.00,8,171,1786.00,
509079,GUFIC BIO SC,B ,Q,5.34,5.50,4.98,5.44,5.23,5.34,19,5875,31855.00,
524226,GUJ AMB EXP ,B ,Q,19.50,21.90,19.35,21.30,21.30,19.40,157,15035,311546.00,
522217,GUJ APO IND ,B ,Q,142.00,143.60,141.20,143.60,143.60,140.05,29,1676,239567.00,
514386,GUJ COTEX   ,B ,Q,3.69,3.69,3.35,3.68,3.35,3.52,9,1407,4993.00,
532702,GUJ PETRONET,A ,Q,76.35,77.40,75.00,76.15,76.15,76.00,1794,479368,36653871.00,
530001,GUJ.ALKALI  ,B ,Q,135.70,138.40,134.05,136.15,136.90,135.70,518,41457,5639224.00,
505712,GUJ.AUTO GE ,B ,Q,662.95,675.00,605.00,661.60,668.00,616.40,103,1504,950526.00,
523768,GUJ.BOROSIL ,B ,Q,6.40,7.00,6.40,6.66,6.65,7.00,13,2062,13881.00,
500173,GUJ.FLOURO  ,A ,Q,403.50,403.95,390.00,394.75,390.50,398.25,1206,24237,9646426.00,
531410,GUJ.FOILS   ,B ,Q,40.95,41.50,40.95,41.40,41.45,37.75,6,385,15842.00,
523477,GUJ.GAS COMP,A ,Q,396.00,413.90,385.00,387.60,387.60,380.45,4748,139775,55502996.00,
507960,GUJ.HOTELS  ,B ,Q,102.55,108.40,102.55,103.50,103.50,104.25,8,258,26667.00,
517300,GUJ.IND.POW.,B ,Q,66.85,67.20,65.80,66.70,66.30,65.55,114,15673,1042820.00,
531341,GUJ.INVESTA ,T ,Q,7.71,7.71,7.71,7.71,7.71,7.35,1,25,192.00,
500174,GUJ.LEASE   ,T ,Q,2.48,2.49,2.48,2.49,2.49,2.38,3,900,2233.00,
524754,GUJ.MEDITECH,B ,Q,21.45,21.45,18.75,20.05,20.05,20.80,36,110594,2287829.00,
532181,GUJ.MINERAL ,A ,Q,167.00,171.40,166.50,168.30,168.30,165.35,1030,36489,6141609.00,
500670,GUJ.NARMADA ,B ,Q,83.00,85.00,82.30,82.65,82.65,82.60,431,25775,2150941.00,
512579,GUJ.NRE COKE,B ,Q,19.40,20.15,19.40,19.95,19.95,19.35,2171,1313243,26203088.00,
517288,GUJ.POLY-AVX,B ,Q,3.37,3.59,3.25,3.59,3.59,3.42,4,700,2351.00,
523836,GUJ.RAFFIA  ,T ,Q,4.80,4.80,4.80,4.80,4.80,4.92,1,5000,24000.00,
509152,GUJ.RECLAIM ,B ,Q,1260.00,1299.95,1245.00,1278.20,1264.05,1241.25,85,482,610221.00,
518029,GUJ.SIDH.CEM,B ,Q,7.15,7.60,7.15,7.50,7.54,7.17,374,171698,1279574.00,
500690,GUJ.ST.FERT ,B ,Q,363.70,383.40,363.70,378.90,378.90,360.15,1485,37861,14122000.00,
532160,GUJ.STAT.FIN,T ,Q,3.14,3.14,2.95,3.10,2.95,3.00,3,600,1865.00,
524314,GUJ.TERC LAB,B ,Q,12.40,12.50,10.72,11.30,11.30,10.70,7,500,5652.00,
506879,GUJ.THEMIS. ,B ,Q,7.19,7.19,7.19,7.19,7.19,7.55,1,1,7.00,
513337,GUJ.TOOLROOM,T ,Q,4.81,4.81,4.81,4.81,4.81,5.06,1,100,481.00,
570003,GUJNREBNDVR ,B ,Q,12.45,13.50,12.45,13.12,13.10,12.59,176,47611,625376.00,
506480,GULF OIL COR,B ,Q,58.50,63.60,58.50,61.55,61.55,58.50,886,75492,4676897.00,
514116,GUPTA SYNTH.,B ,Q,6.18,6.18,6.17,6.17,6.17,6.49,3,170,1049.00,
532708,GVK POWERINF,B ,Q,13.50,14.33,13.45,14.03,14.03,13.43,6512,4705692,65282239.00,
533275,GYSCOAL     ,B ,Q,14.24,14.25,13.50,13.82,14.00,13.83,174,18885,260100.00,
502873,H.P.COTTON  ,B ,Q,17.20,17.20,15.65,16.75,16.75,16.45,5,106,1666.00,
532145,H.S.(I) LTD.,B ,Q,6.54,6.54,5.36,5.41,5.85,5.95,10,1410,7688.00,
515147,HALDYN GLASS,B ,Q,11.55,11.75,11.45,11.58,11.62,11.39,26,10553,122853.00,
517296,HALONIX     ,B ,Q,53.50,54.05,52.00,53.90,53.90,52.35,32,1546,82963.00,
500177,HANIL E.TEX ,T ,Q,2.21,2.36,2.15,2.32,2.34,2.25,15,3304,7503.00,
532770,HANUNG TOYS ,B ,Q,111.00,117.95,111.00,116.45,116.45,110.55,3183,179812,20766982.00,
524080,HAR.LEATHER ,B ,Q,17.90,17.90,17.90,17.90,17.90,17.55,2,271,4850.00,
509597,HARDCASTLE  ,T ,Q,540.00,550.00,535.00,535.00,535.00,563.00,19,195,105216.00,
512604,HARIA EXPORT,B ,Q,2.90,3.20,2.90,3.20,3.20,3.05,2,2,6.00,
590043,HARITA SEAT ,T ,Q,91.40,91.40,91.00,91.00,91.00,87.05,3,814,74359.00,
526931,HARIYANA SH.,B ,Q,37.50,39.10,37.50,39.10,39.10,37.00,43,2620,101086.00,
500467,HARR.MALAYAL,B ,Q,72.85,73.75,71.00,71.20,71.20,71.15,140,6100,438864.00,
532855,HARYA CAPFIN,B ,Q,38.60,40.45,38.60,39.75,40.45,40.60,4,2164,85876.00,
531387,HASTI FINANC,T ,Q,76.10,76.10,76.10,76.10,76.10,72.60,1,10,761.00,
533162,HATHWAY CAB ,B ,Q,115.00,119.90,114.10,116.40,116.40,114.50,708,52730,6147671.00,
531531,HATSUN AGRO ,B ,Q,106.95,107.00,104.70,106.80,107.00,106.95,52,2318,245582.00,
517354,HAVELLSINDIA,A ,Q,416.55,423.85,414.85,418.70,418.70,414.95,753,15681,6584367.00,
508486,HAWKINS COOK,B ,Q,1395.00,1415.00,1378.00,1400.15,1403.95,1372.80,109,1293,1807384.00,
532467,HAZ MUL PRO ,B ,Q,1.70,1.70,1.43,1.60,1.60,1.70,32,21701,35509.00,
532334,HB ESTATE DE,B ,Q,18.90,20.35,18.50,19.50,19.50,18.50,19,603,11758.00,
508956,HB LEAS.PUB ,T ,Q,4.50,4.90,4.47,4.47,4.47,4.70,17,2549,11580.00,
532333,HB PORTFOLIO,B ,Q,21.15,21.35,21.15,21.30,21.30,21.05,4,200,4252.00,
532216,HB STOCKHOL.,B ,Q,10.75,11.00,10.32,11.00,11.00,10.27,6,500,5376.00,
517271,HBL P SYS   ,B ,Q,17.00,17.40,16.31,16.42,16.40,16.17,41,16706,276028.00,
500179,HCL INFOSYS ,B ,Q,44.65,46.50,44.05,46.35,46.35,44.75,601,38192,1763659.00,
532281,HCL TECHNO  ,A ,Q,418.95,420.90,417.00,419.90,419.90,415.90,890,32222,13524556.00,
500010,HDFC        ,A ,Q,666.00,685.00,666.00,682.45,682.45,662.95,2474,83108,56413563.00,
500180,HDFC BANK   ,A ,Q,460.00,462.00,455.90,459.45,459.45,454.90,2985,163606,75129063.00,
533230,HDFCMFGETF  ,F ,Q,2705.00,2715.97,2692.02,2705.03,2701.00,2721.96,49,185,500798.00,
961682,HDFCWAR     ,F ,B,84.50,93.80,84.20,92.74,93.80,79.38,83,159100,14279262.00,
509631,HEG LIMITED ,B ,Q,171.00,177.00,171.00,175.30,174.00,172.25,187,2943,513556.00,
500292,HEIDEL CEM  ,B ,Q,28.70,29.70,28.35,29.30,29.30,28.20,292,43982,1282969.00,
532347,HELIOS & MAT,B ,Q,20.05,23.50,20.05,22.60,22.60,20.10,145,12809,279095.00,
520026,HELLA IND   ,B ,Q,145.00,145.00,145.00,145.00,145.00,146.00,1,100,14500.00,
532671,HENKEL INDIA,B ,Q,22.70,24.70,22.15,24.00,24.00,22.90,62,7083,168852.00,
505720,HERC.HOISTS ,B ,Q,225.00,236.35,224.35,230.75,230.75,222.70,2690,89802,20723370.00,
519552,HERITAGE FOO,B ,Q,160.00,162.00,159.00,160.00,160.00,159.95,15,851,136438.00,
500182,HEROMOTOCO  ,A ,Q,1734.90,1778.45,1734.90,1774.25,1774.25,1727.55,4933,65266,114940802.00,
524669,HESTER BISC ,B ,Q,109.80,111.05,107.10,111.05,111.05,106.35,7,950,103900.00,
532129,HEXAWARE TEC,B ,Q,80.80,83.00,80.40,82.30,82.50,79.95,1715,246523,20246089.00,
532859,HGSL        ,B ,Q,301.00,305.75,297.00,302.15,302.15,298.10,99,1782,534592.00,
504176,HIGH ENERGY ,B ,Q,80.00,84.75,79.10,79.30,79.25,85.00,21,748,60651.00,
524735,HIKAL LTD.  ,B ,Q,260.00,260.00,252.20,255.00,255.00,257.55,19,460,117398.00,
532847,HILTON MET  ,B ,Q,12.35,12.35,11.76,11.91,12.00,12.49,15,850,10154.00,
500183,HIMACHAL FUT,B ,Q,11.75,12.23,11.35,11.83,11.83,11.31,2657,1357816,16100818.00,
500184,HIMADRI CHEM,B ,Q,48.00,48.35,47.30,47.95,48.30,47.05,29,1817,86997.00,
513723,HIMALAYA GR.,B ,Q,18.25,18.30,18.25,18.30,18.30,17.45,4,1300,23785.00,
526899,HIMALAYA INT,B ,Q,19.45,19.45,18.70,19.05,19.05,18.80,63,13892,265824.00,
514043,HIMAT.SEIDE ,B ,Q,28.30,29.50,28.30,28.95,28.95,28.90,62,12952,377333.00,
531979,HIND ALUMIN ,B ,Q,37.40,39.00,37.40,37.55,37.50,37.50,14,308,11708.00,
509895,HIND MILLS  ,T ,Q,325.00,325.50,310.00,325.50,325.50,310.00,13,115,37120.00,
500696,HIND UNI LT ,A ,Q,394.50,398.95,391.25,395.55,395.55,392.60,2473,314586,124477808.00,
509635,HIND.COMPOSI,B ,Q,441.30,450.05,441.30,450.05,450.05,454.85,2,2,891.00,
500185,HIND.CONSTN.,B ,Q,18.00,19.00,18.00,18.80,18.80,18.15,2274,875143,16354232.00,
513599,HIND.COPPER ,A ,Q,311.00,315.95,300.65,303.75,303.75,308.15,26901,1007838,308955930.00,
509627,HIND.DORR   ,B ,Q,28.35,29.65,28.20,28.70,28.70,27.90,849,109137,3156989.00,
505725,HIND.EVEREST,T ,Q,30.10,30.10,30.05,30.05,30.05,30.80,2,10,300.00,
524013,HIND.FLUROCA,T ,Q,15.58,15.58,14.15,14.15,14.15,14.89,7,3200,45448.00,
505893,HIND.HARDY  ,B ,Q,64.40,70.80,64.40,70.80,70.80,67.75,2,51,3290.00,
526307,HIND.INDUSTR,T ,Q,33.80,33.80,33.80,33.80,33.80,35.55,1,100,3380.00,
500500,HIND.MOTORS ,B ,Q,9.00,9.94,8.95,9.65,9.65,8.85,1029,340430,3234842.00,
515145,HIND.NAT.GLS,B ,Q,154.40,162.00,150.00,159.00,159.00,154.60,43,640,99781.00,
500186,HIND.OIL EXP,B ,Q,98.80,104.30,98.80,103.50,103.50,97.90,7582,674183,68724399.00,
500449,HIND.ORG.CHM,B ,Q,20.45,23.65,19.60,22.20,22.20,20.30,3987,870138,19271255.00,
500104,HIND.PETRO  ,A ,Q,243.80,246.20,242.05,245.25,245.25,241.30,1507,56109,13743949.00,
504036,HIND.RECT   ,B ,Q,43.80,44.45,41.80,43.55,43.55,42.95,206,19981,867590.00,
503881,HIND.SYNTEX ,T ,Q,1.80,1.80,1.80,1.80,1.80,1.82,10,5000,9000.00,
530315,HIND.TIN WRK,B ,Q,78.75,79.95,74.10,79.80,79.95,78.95,24,1508,117874.00,
500440,HINDALCO    ,A ,Q,118.75,123.50,118.55,123.00,123.00,117.95,14332,1697663,205999089.00,
514428,HINDU.ADHESI,B ,Q,11.94,11.94,10.90,11.94,11.94,11.38,3,302,3604.00,
505982,HINDUJA FOUN,B ,Q,63.90,64.00,62.20,63.35,62.50,62.45,138,840,53439.00,
500189,HINDUJA VENT,B ,Q,303.00,314.45,303.00,308.05,305.20,300.10,74,952,294702.00,
500188,HINDUS.ZI   ,A ,Q,124.95,126.75,124.05,125.40,125.40,123.50,1297,89683,11267306.00,
532041,HINDUSTN BIO,B ,Q,2.62,2.62,2.12,2.18,2.15,2.39,30,8146,18272.00,
501945,HINGIR RAMPU,T ,Q,152.70,152.70,152.70,152.70,152.70,149.75,1,1,152.00,
530853,HIPOLIN LTD.,B ,Q,29.50,30.00,29.50,29.65,29.50,29.75,7,550,16350.00,
533256,HIRA FERRO  ,B ,Q,32.80,34.25,30.90,33.35,33.40,33.15,17,2318,76183.00,
506170,HIRAN ORGOCH,B ,Q,1.93,2.02,1.82,1.99,2.02,1.89,44,23396,45317.00,
523398,HITACHI HOME,B ,Q,99.00,103.80,98.55,102.20,102.20,97.05,807,27101,2749769.00,
522073,HI-TECH GEAR,B ,Q,124.00,132.50,124.00,130.05,130.05,120.90,136,8380,1086257.00,
526217,HITECH PLAST,B ,Q,62.05,63.90,59.55,63.00,63.00,59.00,44,1837,112844.00,
532359,HITKIT GLOB ,B ,Q,0.58,0.58,0.58,0.58,0.58,0.56,1,4,2.00,
531661,HITTCO TOOLS,B ,Q,7.40,8.44,7.10,7.34,7.34,7.31,156,46702,336051.00,
500191,HMT LTD.    ,B ,Q,49.70,49.70,44.30,45.00,45.00,46.20,3892,386446,17740486.00,
533217,HMVL        ,B ,Q,115.20,121.35,115.20,119.90,119.90,119.95,46,450,53301.00,
522064,HONDA SIEL  ,B ,Q,290.20,311.00,290.20,303.85,301.60,295.55,135,1306,398598.00,
517174,HONEYWELL   ,B ,Q,1750.00,1920.00,1750.00,1800.65,1800.65,1740.50,690,5576,10160213.00,
500193,HOTEL LEELA.,B ,Q,32.00,34.40,31.80,33.80,33.80,31.60,729,47540,1590487.00,
532873,HOUSING DEV ,A ,Q,58.60,63.35,58.60,62.55,62.55,58.95,12852,2255648,139395987.00,
532761,HOV SERVICES,B ,Q,51.00,52.60,49.30,49.60,49.60,51.30,174,8784,440341.00,
526761,HOWARD HOTEL,B ,Q,10.00,11.14,9.90,11.14,11.14,10.13,29,6797,72995.00,
500187,HSIL        ,B ,Q,126.85,127.00,125.00,125.20,125.20,124.85,139,8007,1008262.00,
532662,HT MEDIA    ,B ,Q,119.90,120.00,118.00,118.05,118.00,117.40,25,388,46026.00,
532799,HUBTOWN     ,B ,Q,178.00,192.50,177.00,191.30,191.30,183.75,237,5474,1029394.00,
509675,HYD.INDUS   ,B ,Q,282.50,299.40,282.00,298.15,298.15,283.30,397,6017,1771016.00,
524019,HYDRO S & S*,B ,Q,13.65,16.50,13.60,16.50,16.50,14.50,20,1215,18357.00,
504731,I BRIGHT ST ,T ,Q,45.65,45.65,41.35,41.40,41.35,43.50,30,8600,387632.00,
531524,I.C.S.A. IND,B ,Q,28.40,28.40,28.40,28.40,28.40,27.05,36,7845,222798.00,
500199,I.G.PETRO   ,B ,Q,17.70,18.40,16.10,18.12,18.00,16.00,39,2401,42683.00,
502241,IAG CO.LTD. ,T ,Q,4.59,4.59,4.59,4.59,4.59,4.38,1,50,229.00,
532960,IB SECURITIE,B ,Q,7.80,8.10,7.60,8.00,8.00,7.52,418,166860,1332793.00,
532174,ICICI BANK  ,A ,Q,752.50,779.90,751.30,774.45,774.45,745.75,15837,658709,506957843.00,
533244,ICICIPRUGETF,F ,Q,2730.00,2730.00,2700.00,2700.00,2700.00,2731.99,5,13,35244.00,
532835,ICRA        ,B ,Q,808.00,822.90,797.05,803.50,805.00,805.35,1400,54563,43719966.00,
500116,IDBI BANK L ,A ,Q,84.95,87.35,84.95,87.00,87.00,84.55,3480,321528,27795473.00,
533719,IDBIGOLD    ,F ,Q,2788.99,2788.99,2775.00,2775.00,2775.00,2798.00,2,2,5563.00,
532822,IDEA CELL   ,A ,Q,81.90,83.25,81.80,82.05,82.05,81.55,1162,1170297,96022744.00,
531840,IEC EDU     ,B ,Q,13.59,13.60,13.10,13.10,13.10,12.98,7,1165,15543.00,
507438,IFB AGRO    ,B ,Q,141.00,148.60,141.00,148.00,148.00,143.15,35,564,82769.00,
505726,IFB IND.LTD.,B ,Q,69.65,74.95,67.00,73.70,73.70,65.60,849,17665,1262842.00,
500106,IFCI LTD    ,A ,Q,23.75,24.25,23.60,24.10,24.10,23.50,6258,4180781,99837069.00,
972655,IFCI010811B ,F ,B,10270.00,10328.00,10270.00,10316.99,10316.99,10214.00,8,110,1132519.00,
972656,IFCI010811C ,F ,B,10389.90,10400.00,10389.90,10400.00,10400.00,10311.00,5,50,519899.00,
532133,IFGL REFRACT,B ,Q,36.00,38.70,36.00,37.45,37.80,35.90,465,16935,633845.00,
511682,IFL PRMOTER ,T ,Q,5.58,5.59,5.08,5.46,5.57,5.34,37,57016,309299.00,
517380,IGARSHI MOT ,B ,Q,39.40,42.35,38.20,39.90,38.50,37.10,165,5571,227345.00,
934816,IIISLNCDI   ,F ,D,993.03,993.03,993.03,993.03,993.03,990.00,1,10,9930.00,
934817,IIISLNCDII  ,F ,D,1005.00,1005.00,1005.00,1005.00,1005.00,995.01,1,10,10050.00,
934819,IIISLNCDIII2,F ,D,949.99,949.99,946.05,946.11,946.05,945.00,10,178,168603.00,
514238,IKAB SEC.   ,B ,Q,11.24,11.24,11.24,11.24,11.24,11.24,1,200,2248.00,
530719,IKF FINANCE ,T ,Q,13.00,13.00,11.87,12.48,12.48,12.49,3,161,1922.00,
532414,IKF TECHNO  ,T ,Q,1.20,1.21,1.17,1.20,1.21,1.16,77,108467,130568.00,
511208,IL & FS INVE,B ,Q,27.80,28.20,26.90,27.25,27.25,27.55,214,45721,1258968.00,
533177,IL&FS TRANS ,B ,Q,159.00,164.00,159.00,163.05,163.05,158.20,306,22753,3651580.00,
532907,ILFSENGG    ,B ,Q,50.45,53.95,49.55,52.80,52.80,49.70,672,93158,4847050.00,
532614,IMPEX       ,B ,Q,7.01,7.60,6.43,6.79,6.80,7.14,81,29070,193849.00,
517571,IMPPOWERS   ,B ,Q,46.00,52.60,46.00,51.90,52.60,49.05,79,1275,63990.00,
531129,INANI MARBLE,B ,Q,108.25,108.25,100.60,101.70,100.60,105.85,13,282,28743.00,
531672,INANI SEC.  ,B ,Q,14.55,14.55,14.55,14.55,14.55,15.30,1,10,145.00,
517370,INCAP LTD.  ,B ,Q,9.00,9.10,8.50,9.00,9.00,8.67,8,1051,9361.00,
511355,IND CEM CAP ,T ,Q,4.07,4.07,4.07,4.07,4.07,3.88,1,200,814.00,
532636,IND INFOLINE,B ,Q,45.50,50.75,45.50,50.05,50.05,45.70,1287,768212,36934959.00,
533329,IND TERRAIN ,B ,Q,95.75,95.75,88.00,88.95,94.50,90.05,7,129,11416.00,
514165,IND.ACRYLICS,B ,Q,3.30,3.30,2.85,3.16,3.16,2.89,54,39743,125447.00,
523465,IND.BANK HSG,B ,Q,11.00,11.00,10.11,10.98,10.98,10.50,7,900,9788.00,
511473,IND.BANK MER,B ,Q,7.48,7.50,7.10,7.44,7.31,7.48,35,4221,31415.00,
509692,IND.CARD    ,B ,Q,89.00,89.00,88.75,88.75,88.75,88.65,5,35,3112.00,
500201,IND.GLYCOLS ,B ,Q,123.90,132.00,122.75,127.25,127.25,122.00,1386,84156,10795863.00,
504741,IND.HUME PIP,B ,Q,87.05,96.00,87.05,96.00,96.00,94.05,110,754,70124.00,
500202,IND.LEAS.DEV,B ,Q,7.82,8.00,7.81,8.00,8.00,8.22,5,330,2603.00,
500204,IND.SECURITY,A ,Q,52.45,52.45,51.50,52.45,52.45,52.20,24,4860,253358.00,
524652,IND.SWIFT LT,B ,Q,26.40,28.80,26.35,27.50,27.50,26.05,753,70848,1962537.00,
523586,IND.TONERS  ,B ,Q,13.00,13.70,12.75,13.65,13.70,13.05,11,2260,29478.00,
509162,INDAG RUBBER,B ,Q,160.00,162.00,155.05,160.65,159.90,158.65,111,6090,971431.00,
532832,INDBUL REAL ,A ,Q,52.00,53.20,51.55,52.40,52.40,51.65,3608,595589,31255533.00,
533520,INDBULL WSL ,B ,Q,5.20,5.24,4.87,4.87,4.87,5.01,85,51805,262182.00,
530005,INDIA CEM.  ,B ,Q,70.75,71.95,70.05,71.25,71.25,69.30,480,24273,1724833.00,
531253,INDIA GELAT.,B ,Q,29.45,29.50,29.05,29.05,29.10,29.40,4,337,9878.00,
530979,INDIA HOME  ,B ,Q,42.90,42.95,40.70,42.25,41.05,42.20,73,2789,117198.00,
590065,INDIA MOTOR ,B ,Q,640.00,645.00,640.00,642.40,645.00,636.00,5,18,11541.00,
532240,INDIA NIPPON,B ,Q,157.95,158.00,151.75,156.15,154.00,154.50,27,366,57152.00,
501700,INDIA NIVEH ,B ,Q,384.90,389.00,382.60,387.85,386.60,384.90,332,13444,5194243.00,
533122,INDIAB POWER,B ,Q,10.40,10.50,9.95,10.38,10.38,9.74,779,330999,3401721.00,
532544,INDIABULLS  ,A ,Q,151.85,155.20,151.40,153.75,153.75,150.50,1523,83867,12904458.00,
506131,INDIACO VEN ,T ,Q,14.70,16.00,14.70,15.65,15.65,15.45,7,205,3046.00,
532814,INDIAN BANK ,A ,Q,188.00,194.00,188.00,192.20,192.50,187.30,429,13243,2526447.00,
500850,INDIAN HOTEL,A ,Q,61.75,62.45,60.55,61.05,61.05,61.10,740,162668,9983275.00,
509051,INDIAN INFO.,T ,Q,36.10,36.10,36.10,36.10,36.10,35.40,4,225,8122.00,
533047,INDIAN MET  ,B ,Q,259.95,269.70,254.10,263.75,262.00,260.00,49,910,235615.00,
530965,INDIAN OIL  ,A ,Q,256.00,260.85,256.00,258.90,258.90,255.60,696,19742,5108778.00,
532388,INDIAN OVER.,A ,Q,78.70,80.35,77.80,79.75,80.30,77.75,1107,920611,73406482.00,
500319,INDIAN SUCRO,B ,Q,9.00,9.45,9.00,9.45,9.45,9.00,2,275,2565.00,
524648,INDO AMINES ,B ,Q,19.00,19.80,19.00,19.65,19.80,19.80,3,1950,38350.00,
530747,INDO ASN.FIN,T ,Q,5.78,5.78,5.78,5.78,5.78,5.51,1,10,57.00,
531084,INDO BONITO ,T ,Q,1.53,1.69,1.53,1.69,1.69,1.61,8,6000,9420.00,
524342,INDO BORAX  ,B ,Q,76.95,78.95,76.00,78.50,78.95,73.50,38,1936,151091.00,
521016,INDO COUNT  ,B ,Q,7.99,8.00,7.31,7.56,7.52,7.61,24,6146,48129.00,
531968,INDO GREEN  ,T ,Q,44.00,44.00,44.00,44.00,44.00,42.85,1,100,4400.00,
500207,INDO RAMA   ,B ,Q,28.00,28.90,28.00,28.40,28.40,27.95,190,20443,583927.00,
533676,INDO THAI   ,B ,Q,10.56,11.30,10.56,11.00,10.90,10.91,48,7602,82775.00,
532100,INDO-CITY IN,B ,Q,4.70,5.19,4.70,4.71,4.71,4.79,4,301,1417.00,
532612,INDOCO REM  ,B ,Q,396.15,415.00,391.30,414.95,415.00,405.00,69,374,152873.00,
504092,INDOKEM LTD.,B ,Q,4.40,4.40,4.40,4.40,4.40,4.44,1,1,4.00,
533257,INDOSOLAR   ,B ,Q,5.05,5.58,5.05,5.27,5.27,4.99,627,383600,2044883.00,
532717,INDOTECHTR  ,B ,Q,94.30,99.00,91.90,95.00,95.00,94.70,68,2198,213987.00,
532514,INDRA GAS   ,A ,Q,394.05,394.05,377.00,380.45,380.45,381.95,608,12010,4563326.00,
532150,INDRAPRAST  ,B ,Q,40.00,40.00,37.65,37.75,37.75,37.95,56,5360,203455.00,
522165,INDSIL HYD  ,B ,Q,27.45,28.20,27.45,28.10,28.20,27.20,32,4426,122825.00,
532305,IND-SWIFT LA,B ,Q,102.30,110.50,102.00,108.60,108.60,102.00,2483,536044,57475982.00,
504336,INDTRADECO  ,B ,Q,0.20,0.20,0.20,0.20,0.20,0.20,1,300,60.00,
532381,INDUS NETWOR,B ,Q,3.01,3.18,2.93,3.16,3.16,3.07,13,2766,8713.00,
501298,INDUS.&PRUD.,B ,Q,1180.00,1230.00,1165.00,1225.00,1225.00,1225.00,7,75,89700.00,
501295,INDUS.INV.TR,T ,Q,259.00,259.00,248.00,248.00,248.00,251.00,10,505,130740.00,
532821,INDUSFILA   ,B ,Q,12.15,13.50,12.11,12.21,13.50,12.00,6,195,2382.00,
531841,INDUSFIN    ,T ,Q,30.70,30.70,30.70,30.70,30.70,29.25,1,1,30.00,
532187,INDUSIND BNK,A ,Q,248.00,263.00,247.25,260.85,260.85,245.65,9512,450138,115322888.00,
506222,INE ABS L   ,B ,Q,593.00,603.50,593.00,598.25,598.00,591.20,262,51374,30704834.00,
